package,filepath,class_path,method_name,signature,line_range,author_lines_map,author_edit_ratio_map,dominant_author,test_class,code
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,getValue,T getValue(),"[1170, 1200]","{'A459': [(1185, 1185), (1198, 1198)], 'A460': [(1170, 1170), (1172, 1184), (1191, 1197), (1199, 1200)], 'A534': [(1171, 1171)], 'A536': [(1186, 1190)]}","{'A459': 0.06451612903225806, 'A460': 0.7419354838709677, 'A534': 0.03225806451612903, 'A536': 0.16129032258064516}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @Nullable
        @SuppressWarnings(""unchecked"")
        public T getValue() {
            TimedNode<Object> prev = null;
            TimedNode<Object> h = head;

            for (;;) {
                TimedNode<Object> next = h.get();
                if (next == null) {
                    break;
                }
                prev = h;
                h = next;
            }

            long limit = scheduler.now(unit) - maxAge;
            if (h.time < limit) {
                return null;
            }

            Object v = h.value;
            if (v == null) {
                return null;
            }
            if (NotificationLite.isComplete(v) || NotificationLite.isError(v)) {
                return (T)prev.value;
            }

            return (T)v;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,getHead,TimedNode<Object> getHead(),"[1202, 1216]","{'A461': [(1202, 1216)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        TimedNode<Object> getHead() {
            TimedNode<Object> index = head;
            // skip old entries
            long limit = scheduler.now(unit) - maxAge;
            TimedNode<Object> next = index.get();
            while (next != null) {
                long ts = next.time;
                if (ts > limit) {
                    break;
                }
                index = next;
                next = index.get();
            }
            return index;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,getValues,T[] getValues(T[]),"[1218, 1246]","{'A459': [(1223, 1223), (1244, 1244)], 'A460': [(1218, 1220), (1224, 1243), (1245, 1246)], 'A461': [(1221, 1222)]}","{'A459': 0.06896551724137931, 'A460': 0.8620689655172413, 'A461': 0.06896551724137931}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public T[] getValues(T[] array) {
            TimedNode<Object> h = getHead();
            int s = size(h);

            if (s == 0) {
                if (array.length != 0) {
                    array[0] = null;
                }
            } else {
                if (array.length < s) {
                    array = (T[])Array.newInstance(array.getClass().getComponentType(), s);
                }

                int i = 0;
                while (i != s) {
                    TimedNode<Object> next = h.get();
                    array[i] = (T)next.value;
                    i++;
                    h = next;
                }
                if (array.length > s) {
                    array[s] = null;
                }
            }

            return array;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,replay,void replay(ReplayDisposable<T>),"[1248, 1304]","{'A459': [(1254, 1254), (1270, 1270), (1272, 1272), (1276, 1276), (1278, 1278), (1291, 1291), (1293, 1293), (1296, 1296), (1298, 1298)], 'A460': [(1248, 1253), (1255, 1255), (1257, 1259), (1261, 1269), (1271, 1271), (1273, 1275), (1277, 1277), (1290, 1290), (1292, 1292), (1294, 1295), (1297, 1297), (1299, 1304)], 'A461': [(1256, 1256), (1260, 1260), (1279, 1289)]}","{'A459': 0.15789473684210525, 'A460': 0.6140350877192983, 'A461': 0.22807017543859648}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        @SuppressWarnings(""unchecked"")
        public void replay(ReplayDisposable<T> rs) {
            if (rs.getAndIncrement() != 0) {
                return;
            }

            int missed = 1;
            final Observer<? super T> a = rs.downstream;

            TimedNode<Object> index = (TimedNode<Object>)rs.index;
            if (index == null) {
                index = getHead();
            }

            for (;;) {

                for (;;) {
                    if (rs.cancelled) {
                        rs.index = null;
                        return;
                    }

                    TimedNode<Object> n = index.get();

                    if (n == null) {
                        break;
                    }

                    Object o = n.value;

                    if (NotificationLite.isComplete(o)) {
                        a.onComplete();
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    } else
                    if (NotificationLite.isError(o)) {
                        a.onError(NotificationLite.getError(o));
                        rs.index = null;
                        rs.cancelled = true;
                        return;
                    }

                    a.onNext((T)o);

                    index = n;
                }

                rs.index = index;

                missed = rs.addAndGet(-missed);
                if (missed == 0) {
                    break;
                }
            }
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,size,int size(),"[1306, 1309]","{'A460': [(1306, 1307)], 'A461': [(1308, 1309)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        @Override
        public int size() {
            return size(getHead());
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/ReplaySubject.java,ReplaySubject.SizeAndTimeBoundReplayBuffer,size,int size(TimedNode<Object>),"[1311, 1327]","{'A459': [(1325, 1325)], 'A460': [(1312, 1324), (1326, 1327)], 'A461': [(1311, 1311)]}","{'A459': 0.058823529411764705, 'A460': 0.8823529411764706, 'A461': 0.058823529411764705}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/ReplaySubjectTest.java,"        int size(TimedNode<Object> h) {
            int s = 0;
            while (s != Integer.MAX_VALUE) {
                TimedNode<Object> next = h.get();
                if (next == null) {
                    Object o = h.value;
                    if (NotificationLite.isComplete(o) || NotificationLite.isError(o)) {
                        s--;
                    }
                    break;
                }
                s++;
                h = next;
            }

            return s;
        }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,create,BehaviorSubject<T> create(),"[176, 180]","{'A459': [(176, 176)], 'A460': [(178, 178), (180, 180)], 'A461': [(179, 179)], 'A532': [(177, 177)]}","{'A459': 0.2, 'A460': 0.4, 'A461': 0.2, 'A532': 0.2}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @CheckReturnValue
    @NonNull
    public static <T> BehaviorSubject<T> create() {
        return new BehaviorSubject<>(null);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,createDefault,BehaviorSubject<T> createDefault(T),"[194, 199]","{'A459': [(194, 194)], 'A460': [(199, 199)], 'A461': [(196, 198)], 'A532': [(195, 195)]}","{'A459': 0.16666666666666666, 'A460': 0.16666666666666666, 'A461': 0.5, 'A532': 0.16666666666666666}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @CheckReturnValue
    @NonNull
    public static <@NonNull T> BehaviorSubject<T> createDefault(T defaultValue) {
        Objects.requireNonNull(defaultValue, ""defaultValue is null"");
        return new BehaviorSubject<>(defaultValue);
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,subscribeActual,void subscribeActual(Observer<? super T>),"[216, 234]","{'A461': [(216, 234)]}",{'A461': 1.0},A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    protected void subscribeActual(Observer<? super T> observer) {
        BehaviorDisposable<T> bs = new BehaviorDisposable<>(observer, this);
        observer.onSubscribe(bs);
        if (add(bs)) {
            if (bs.cancelled) {
                remove(bs);
            } else {
                bs.emitFirst();
            }
        } else {
            Throwable ex = terminalEvent.get();
            if (ex == ExceptionHelper.TERMINATED) {
                observer.onComplete();
            } else {
                observer.onError(ex);
            }
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,onSubscribe,void onSubscribe(Disposable),"[236, 241]","{'A460': [(236, 236), (241, 241)], 'A461': [(237, 240)]}","{'A460': 0.3333333333333333, 'A461': 0.6666666666666666}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    public void onSubscribe(Disposable d) {
        if (terminalEvent.get() != null) {
            d.dispose();
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,onNext,void onNext(T),"[243, 255]","{'A460': [(243, 244), (255, 255)], 'A461': [(245, 254)]}","{'A460': 0.23076923076923078, 'A461': 0.7692307692307693}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    public void onNext(T t) {
        ExceptionHelper.nullCheck(t, ""onNext called with a null value."");

        if (terminalEvent.get() != null) {
            return;
        }
        Object o = NotificationLite.next(t);
        setCurrent(o);
        for (BehaviorDisposable<T> bs : observers.get()) {
            bs.emitNext(o, index);
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,onError,void onError(Throwable),"[257, 268]","{'A460': [(257, 258), (268, 268)], 'A461': [(259, 267)]}","{'A460': 0.25, 'A461': 0.75}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    public void onError(Throwable t) {
        ExceptionHelper.nullCheck(t, ""onError called with a null Throwable."");
        if (!terminalEvent.compareAndSet(null, t)) {
            RxJavaPlugins.onError(t);
            return;
        }
        Object o = NotificationLite.error(t);
        for (BehaviorDisposable<T> bs : terminate(o)) {
            bs.emitNext(o, index);
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,onComplete,void onComplete(),"[270, 279]","{'A460': [(270, 271), (279, 279)], 'A461': [(272, 278)]}","{'A460': 0.3, 'A461': 0.7}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    public void onComplete() {
        if (!terminalEvent.compareAndSet(null, ExceptionHelper.TERMINATED)) {
            return;
        }
        Object o = NotificationLite.complete();
        for (BehaviorDisposable<T> bs : terminate(o)) {
            bs.emitNext(o, index);  // relaxed read okay since this is the only mutator thread
        }
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,hasObservers,boolean hasObservers(),"[281, 285]","{'A460': [(281, 281), (285, 285)], 'A461': [(282, 284)]}","{'A460': 0.4, 'A461': 0.6}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    @CheckReturnValue
    public boolean hasObservers() {
        return observers.get().length != 0;
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,subscriberCount,int subscriberCount(),"[287, 290]","{'A460': [(288, 288), (290, 290)], 'A461': [(287, 287), (289, 289)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @CheckReturnValue
    /* test support*/ int subscriberCount() {
        return observers.get().length;
    }
"
io.reactivex.rxjava3.subjects,../projects/RxJava/src/main/java/io/reactivex/rxjava3/subjects/BehaviorSubject.java,BehaviorSubject,getThrowable,Throwable getThrowable(),"[292, 301]","{'A460': [(292, 292), (295, 295), (297, 301)], 'A461': [(294, 294), (296, 296)], 'A534': [(293, 293)]}","{'A460': 0.7, 'A461': 0.2, 'A534': 0.1}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/subjects/BehaviorSubjectTest.java,"    @Override
    @Nullable
    @CheckReturnValue
    public Throwable getThrowable() {
        Object o = value.get();
        if (NotificationLite.isError(o)) {
            return NotificationLite.getError(o);
        }
        return null;
    }
"
